episode,score
1215,-62.9206243606
1216,-49.3623661083
1217,-19.3108284088
1218,-69.0427037347
1219,-27.0108494785
1220,-74.7823139235
1221,-215.731258318
1222,-208.377710555
1223,-29.5233974703
1224,200.171497525
1225,-217.530978376
1226,-5.81980652248
1227,153.337277092
1228,-168.920360705
1229,269.333818842
1230,-186.761095586
1231,-35.6368388499
1232,-189.57681221
1233,-13.1800885751
1234,223.579274182
1235,-189.717509257
1236,-217.645247493
1237,267.564561999
1238,156.176317859
1239,9.95799169825
1240,75.137790919
1241,130.31870141
1242,213.702309405
1243,-202.795249605
1244,-31.399127726
1245,223.461389879
1246,254.084039042
1247,241.586923233
1248,-84.0582110308
1249,212.486883605
1250,-199.295766926
1251,-177.215442597
1252,-50.35869919
1253,-308.42845449
1254,-72.7623203993
1255,-309.261274649
1256,-214.176824009
1257,-56.5625825878
1258,231.573058803
1259,-237.273259845
1260,-251.352452638
1261,-233.337281203
1262,-198.479358735
1263,-235.157562526
1264,-30.1032777449
1265,-365.281812147
1266,207.555844578
1267,-82.6652577161
1268,-220.597570948
1269,-163.318497201
1270,-219.388207808
1271,-17.9045783471
1272,-215.664564754
1273,-59.8156319902
1274,-66.1620136256
1275,-8.22638597145
1276,229.713642436
1277,275.612315583
1278,-63.1628098548
1279,-194.993943448
1280,168.316634103
1281,-23.6028278014
1282,-191.056600103
1283,278.850210998
1284,203.858365635
1285,-11.5173193428
1286,-231.302253854
1287,-159.581300667
1288,-294.548829327
1289,-267.638557478
1290,243.322827625
1291,-230.173857264
1292,-179.108975814
1293,3.97102378329
1294,-198.914159116
1295,-335.582863181
1296,156.799003557
1297,-278.391966766
1298,-221.816650945
1299,9.70267693491
1300,208.423221542
1301,-217.090677651
1302,-220.134388085
1303,-81.3346517289
1304,26.0490150042
1305,-202.003767729
1306,216.25700078
1307,-205.458248009
1308,-16.2985959671
1309,-8.20101426625
1310,-72.4684492415
1311,-183.50901286
1312,-244.851865519
1313,-184.168841724
1314,157.957272305
1315,-237.54804905
1316,-152.407458807
1317,-372.67532594
1318,214.808098615
1319,-246.586668697
1320,-179.685496823
1321,-236.779063458
1322,-228.341767884
1323,-211.417903845
1324,-39.374625679
1325,230.964478412
1326,242.488397667
1327,166.476323551
1328,-326.013033215
1329,-762.874181799
1330,219.075730055
1331,230.851136681
1332,-183.67859534
1333,226.972696633
1334,-180.504450974
1335,-477.85281998
1336,-231.815053011
1337,-243.845295926
1338,-231.60817066
1339,-185.936683893
1340,-85.9994138948
1341,-29.1212770583
1342,-37.9297631226
1343,-44.1045236266
1344,-191.101474992
1345,-265.305532429
1346,-58.6826178719
1347,-100.043593166
1348,-264.875834958
1349,281.430372301
1350,-241.170443395
1351,208.655439912
1352,-221.486130093
1353,-190.529991416
1354,-23.0865427359
1355,-213.21839226
1356,-362.928403963
1357,-320.417457663
1358,-157.591091027
1359,-212.447708196
1360,7.58500313235
1361,-232.921228526
1362,-337.378468942
1363,-218.808307434
1364,-216.570536071
1365,-211.96052824
1366,-325.268888898
1367,-231.743123879
1368,-68.6008693783
1369,-163.747321311
1370,-66.0645422126
1371,-177.407194115
1372,-197.297482954
1373,-193.691211561
1374,-223.918460527
1375,181.322881363
1376,228.855922932
1377,-53.0198916976
1378,-279.865495236
1379,-246.721026812
1380,-223.657449568
1381,-188.371629843
1382,-277.721313745
1383,-378.618223613
1384,-293.709162737
1385,-378.331020087
1386,-372.088067395
1387,-209.458123026
1388,-209.044053749
1389,-192.290028707
1390,-49.7974003299
1391,-17.408387282
1392,-53.3751422546
1393,-25.819281639
1394,-83.6631470283
1395,-39.5014781284
1396,-235.509422745
1397,-322.822309958
1398,-164.190529381
1399,-237.766962575
1400,-196.922149073
1401,-234.241699456
1402,-159.57272984
1403,-60.9490009401
1404,-188.280038374
1405,-202.040183678
1406,-34.5328591039
1407,125.245894869
1408,-41.966382047
1409,-206.532650611
1410,-171.696581453
1411,-232.664823378
1412,200.854535504
1413,-176.747882622
1414,-245.495610682
1415,266.864152933
1416,-387.951784992
1417,193.862054899
1418,11.2768430265
1419,-61.3026924858
1420,-248.176703349
1421,-218.224959564
1422,-362.355653652
1423,-349.63677069
1424,-203.366357179
1425,-70.4344433264
1426,173.565143888
1427,-30.1760475399
1428,-181.094157863
1429,139.710312547
1430,-415.071758661
1431,-196.901733815
1432,-193.230864489
1433,-199.020027663
1434,32.1531328069
1435,240.880389563
1436,-206.846968107
1437,-167.584690994
1438,-53.1490198303
1439,-209.697660753
1440,-215.073048303
1441,-214.072674247
1442,-223.634719359
1443,174.049373149
1444,244.321276873
1445,-227.747594269
1446,-12.9514957898
1447,-453.592722025
1448,-217.211779191
1449,-172.651475335
1450,-185.65186802
1451,21.0090286497
1452,-203.324036014
1453,-44.5396786014
1454,-102.857421809
1455,195.329295784
1456,-148.548574443
1457,-60.5477239749
1458,259.038538376
1459,-167.069466599
1460,-203.705956739
1461,-206.99826669
1462,207.720213342
1463,-20.8049920154
1464,-203.055301256
1465,-175.190941769
1466,202.305125719
1467,153.235185015
1468,-60.7947405625
1469,-168.479643703
1470,-336.671498461
1471,-250.834879139
1472,-258.018960286
1473,-9.31065321671
1474,-178.665986922
1475,-46.6538452801
1476,-20.7758650061
1477,-275.208066504
1478,-420.365079754
1479,-226.070159101
1480,-188.684314557
1481,244.112664939
1482,230.157965365
1483,-184.64144965
1484,217.020629873
1485,-101.651536094
1486,245.622336911
1487,232.493945912
